lam,LB,n1,fold,window,min_n1,failed
0.5,252,0.4,7,8,0.10097221293120202,False
0.5,252,0.4,7,9,0.11160088764268732,False
0.5,252,0.4,7,10,0.10012517644615822,False
0.5,252,0.4,7,11,0.13461573335061275,False
0.5,252,0.4,7,12,0.13437669318079978,False
0.5,252,0.4,8,0,0.10472590626456314,False
0.5,252,0.4,8,1,0.06522510285162535,False
0.5,252,0.4,8,2,0.09284965130123249,False
0.5,252,0.4,8,3,0.09188156584728845,False
0.5,252,0.4,8,4,0.1339335237686334,False
0.5,252,0.4,8,5,0.15806009590431716,False
0.5,504,0.1,1,0,0.040047927858079896,False
0.5,504,0.1,1,1,0.05470676354662794,False
0.5,504,0.1,1,2,0.03360637332302296,False
0.5,504,0.1,1,3,0.05852670196878932,False
0.5,504,0.1,1,4,0.037292220271767734,False
0.5,504,0.1,1,5,0.04802056972612474,False
0.5,504,0.1,1,6,0.03211673504196294,False
0.5,504,0.1,1,7,0.03010377831705371,False
0.5,504,0.1,1,8,0.05204873069913318,False
0.5,504,0.1,1,9,0.040841278300230946,False
0.5,504,0.1,1,10,0.04175250345233233,False
0.5,504,0.1,1,11,0.031975447458692685,False
0.5,504,0.1,2,0,0.08680595669800774,False
0.5,504,0.1,2,1,0.048876954543766074,False
0.5,504,0.1,2,2,0.081203431472681,False
0.5,504,0.1,2,3,0.08952926697968434,False
0.5,504,0.1,2,4,0.07826321212150643,False
0.5,504,0.1,2,5,0.09803897425368525,False
0.5,504,0.1,2,6,0.07831982235120326,False
0.5,504,0.1,2,7,0.09938281185941991,False
0.5,504,0.1,2,8,0.08330838981777995,False
0.5,504,0.1,2,9,0.07701802652942792,False
0.5,504,0.1,2,10,0.06434649861988487,False
0.5,504,0.1,2,11,0.08206676450400016,False
0.5,504,0.1,2,12,0.09067809197628907,False
0.5,504,0.1,3,0,0.0387268562801655,False
0.5,504,0.1,3,1,0.055960549708196194,False
0.5,504,0.1,3,2,0.062448544186438436,False
0.5,504,0.1,3,3,0.08496866528696674,False
0.5,504,0.1,3,4,0.07538178309773991,False
0.5,504,0.1,3,5,0.03492314364017341,False
0.5,504,0.1,3,6,0.05692111273083026,False
0.5,504,0.1,3,7,0.05715336068144535,False
0.5,504,0.1,3,8,0.060234449072519416,False
0.5,504,0.1,3,9,0.05989405972777392,False
0.5,504,0.1,3,10,0.0772383386322009,False
0.5,504,0.1,3,11,0.06648727550508075,False
0.5,504,0.1,3,12,0.053971474897230705,False
0.5,504,0.1,4,0,0.07664575536712896,False
0.5,504,0.1,4,1,0.06188462668399723,False
0.5,504,0.1,4,2,0.04461440482590695,False
0.5,504,0.1,4,3,0.07152910933911656,False
0.5,504,0.1,4,4,0.054718071961081714,False
0.5,504,0.1,4,5,0.09399893171650124,False
0.5,504,0.1,4,6,0.05296945095163133,False
0.5,504,0.1,4,7,0.08661615075735138,False
0.5,504,0.1,4,8,0.07588244594328403,False
0.5,504,0.1,4,9,0.071681905007958,False
0.5,504,0.1,4,10,0.09043710739984276,False
0.5,504,0.1,4,11,0.06113385000702958,False
0.5,504,0.1,4,12,0.0664207345287744,False
0.5,504,0.1,5,0,0.061181367304992074,False
0.5,504,0.1,5,1,0.09400408580532439,False
0.5,504,0.1,5,2,0.08528349341399298,False
0.5,504,0.1,5,3,0.06433001163002723,False
0.5,504,0.1,5,4,0.03913373425704211,False
0.5,504,0.1,5,5,0.03935827969119363,False
0.5,504,0.1,5,6,0.06719444549145166,False
0.5,504,0.1,5,7,0.05416134299773629,False
0.5,504,0.1,5,8,0.05286419672436407,False
0.5,504,0.1,5,9,0.04190839379698588,False
0.5,504,0.1,5,10,0.06464734242734951,False
0.5,504,0.1,5,11,0.019065422125583074,False
0.5,504,0.1,6,0,0.11585338056949326,True
0.5,504,0.1,6,1,0.10644615921064124,True
0.5,504,0.1,6,2,0.10786739217896427,True
0.5,504,0.1,6,3,0.05955099486514611,False
0.5,504,0.1,6,4,0.11275589641006234,True
0.5,504,0.1,6,5,0.05938795368796855,False
0.5,504,0.1,6,6,0.086105465516462,False
0.5,504,0.1,6,7,0.08105268375232012,False
0.5,504,0.1,6,8,0.0814735709447694,False
0.5,504,0.1,6,9,0.1329786870111073,True
0.5,504,0.1,6,10,0.10278738316634711,True
0.5,504,0.1,6,11,0.08064166887517321,False
0.5,504,0.1,7,0,0.062247098733269834,False
0.5,504,0.1,7,1,0.058348282623363036,False
0.5,504,0.1,7,2,0.06323103528866374,False
0.5,504,0.1,7,3,0.08200366660565885,False
0.5,504,0.1,7,4,0.08689389083015105,False
0.5,504,0.1,7,5,0.06949176462878426,False
0.5,504,0.1,7,6,0.04754880378891759,False
0.5,504,0.1,7,7,0.08428127801652645,False
0.5,504,0.1,7,8,0.05749564988050735,False
0.5,504,0.1,7,9,0.05400589587510158,False
0.5,504,0.1,7,10,0.0669047620438832,False
0.5,504,0.1,7,11,0.06397546346709128,False
0.5,504,0.1,7,12,0.05344905416541716,False
0.5,504,0.1,8,0,0.05650216025733665,False
0.5,504,0.1,8,1,0.05800273174073723,False
0.5,504,0.1,8,2,0.05122403727145754,False
0.5,504,0.1,8,3,0.05065210453478963,False
0.5,504,0.1,8,4,0.05382772666463254,False
0.5,504,0.1,8,5,0.05019019909507935,False
0.5,504,0.2,1,0,0.05504287403232192,False
0.5,504,0.2,1,1,0.0676715980899834,False
0.5,504,0.2,1,2,0.08073877847215051,False
0.5,504,0.2,1,3,0.05608304968813427,False
0.5,504,0.2,1,4,0.057332577569666573,False
0.5,504,0.2,1,5,0.05869024690722829,False
0.5,504,0.2,1,6,0.0443060731962933,False
0.5,504,0.2,1,7,0.04854800269623447,False
0.5,504,0.2,1,8,0.07108287849417143,False
0.5,504,0.2,1,9,0.06807457439029668,False
0.5,504,0.2,1,10,0.05040671125788947,False
0.5,504,0.2,1,11,0.04562693608975972,False
0.5,504,0.2,2,0,0.06176928528543306,False
0.5,504,0.2,2,1,0.06943545221998262,False
0.5,504,0.2,2,2,0.05558549920325002,False
0.5,504,0.2,2,3,0.06747569168787017,False
0.5,504,0.2,2,4,0.07013917013150912,False
0.5,504,0.2,2,5,0.04373916283105923,False
0.5,504,0.2,2,6,0.04001109942777211,False
0.5,504,0.2,2,7,0.07071894722711668,False
0.5,504,0.2,2,8,0.09849816027689308,False
0.5,504,0.2,2,9,0.07971383721153702,False
0.5,504,0.2,2,10,0.04887436256825858,False
0.5,504,0.2,2,11,0.06404925823473379,False
0.5,504,0.2,2,12,0.05320221595285805,False
0.5,504,0.2,3,0,0.11740245290505605,False
0.5,504,0.2,3,1,0.13122147288367264,False
0.5,504,0.2,3,2,0.10772195573232558,False
0.5,504,0.2,3,3,0.1384283937770558,False
0.5,504,0.2,3,4,0.15980224185680422,False
0.5,504,0.2,3,5,0.11043778038206509,False
0.5,504,0.2,3,6,0.16542170100458,False
0.5,504,0.2,3,7,0.27814043960173707,True
0.5,504,0.2,3,8,0.2622238916226218,True
0.5,504,0.2,3,9,0.1174494232979438,False
0.5,504,0.2,3,10,0.21121235782236014,True
0.5,504,0.2,3,11,0.1504346337902649,False
0.5,504,0.2,3,12,0.1389515773155242,False
0.5,504,0.2,4,0,0.0798201481224057,False
0.5,504,0.2,4,1,0.08093979690441096,False
0.5,504,0.2,4,2,0.12433292715016718,False
0.5,504,0.2,4,3,0.09732513865308291,False
0.5,504,0.2,4,4,0.12216403506784863,False
0.5,504,0.2,4,5,0.05992845740117017,False
0.5,504,0.2,4,6,0.17072795676191344,False
0.5,504,0.2,4,7,0.09157828214447145,False
0.5,504,0.2,4,8,0.06912160765490066,False
0.5,504,0.2,4,9,0.12811707450941023,False
0.5,504,0.2,4,10,0.12734336246002684,False
0.5,504,0.2,4,11,0.06559305290412976,False
0.5,504,0.2,4,12,0.12876722212190922,False
0.5,504,0.2,5,0,0.13638669210863988,False
0.5,504,0.2,5,1,0.23968606981648116,True
0.5,504,0.2,5,2,0.13239792165336703,False
0.5,504,0.2,5,3,0.10773711719461436,False
0.5,504,0.2,5,4,0.08495643816076352,False
0.5,504,0.2,5,5,0.10719612065857655,False
0.5,504,0.2,5,6,0.09383681507088737,False
0.5,504,0.2,5,7,0.09113383350748959,False
0.5,504,0.2,5,8,0.12435157024169496,False
0.5,504,0.2,5,9,0.06808719079118207,False
0.5,504,0.2,5,10,0.1245209097958916,False
0.5,504,0.2,5,11,0.15361100524868476,False
0.5,504,0.2,6,0,0.12266909516481653,False
0.5,504,0.2,6,1,0.14403196705407714,False
0.5,504,0.2,6,2,0.11881844632398013,False
0.5,504,0.2,6,3,0.11859899759979235,False
0.5,504,0.2,6,4,0.17766564520240685,False
0.5,504,0.2,6,5,0.1470698018035057,False
0.5,504,0.2,6,6,0.14832217367317102,False
0.5,504,0.2,6,7,0.1416938621369191,False
0.5,504,0.2,6,8,0.09928115653667233,False
0.5,504,0.2,6,9,0.21358006129158075,True
0.5,504,0.2,6,10,0.12839855364088834,False
0.5,504,0.2,6,11,0.09316698705175167,False
0.5,504,0.2,7,0,0.12351647848999069,False
0.5,504,0.2,7,1,0.12217781536803297,False
0.5,504,0.2,7,2,0.26793755137393166,True
0.5,504,0.2,7,3,0.12594307876527377,False
0.5,504,0.2,7,4,0.11438636936778121,False
0.5,504,0.2,7,5,0.12560189225014273,False
0.5,504,0.2,7,6,0.09917464096953314,False
0.5,504,0.2,7,7,0.12016097383460271,False
0.5,504,0.2,7,8,0.06672635443680075,False
0.5,504,0.2,7,9,0.10477923685733759,False
0.5,504,0.2,7,10,0.06351725441652063,False
0.5,504,0.2,7,11,0.11519640979701906,False
0.5,504,0.2,7,12,0.06497295301898083,False
0.5,504,0.2,8,0,0.12044430135007643,False
0.5,504,0.2,8,1,0.1146465241655567,False
0.5,504,0.2,8,2,0.10780069503016346,False
0.5,504,0.2,8,3,0.19186369104181472,False
0.5,504,0.2,8,4,0.15234511364884432,False
0.5,504,0.2,8,5,0.16714933057309161,False
0.5,504,0.3,1,0,0.0952386046648993,False
0.5,504,0.3,1,1,0.10268402933243811,False
0.5,504,0.3,1,2,0.12549874420461285,False
0.5,504,0.3,1,3,0.0966447874006974,False
0.5,504,0.3,1,4,0.10651253220669561,False
0.5,504,0.3,1,5,0.17458827035691468,False
0.5,504,0.3,1,6,0.12628632088468927,False
0.5,504,0.3,1,7,0.08893471590245965,False
0.5,504,0.3,1,8,0.09951301099550822,False
0.5,504,0.3,1,9,0.12034143685670252,False
0.5,504,0.3,1,10,0.14400997786124664,False
0.5,504,0.3,1,11,0.12410895718151428,False
0.5,504,0.3,2,0,0.14360942090381826,False
0.5,504,0.3,2,1,0.22597611623067887,False
0.5,504,0.3,2,2,0.14609705259100594,False
0.5,504,0.3,2,3,0.14082357163620707,False
0.5,504,0.3,2,4,0.15540344209620163,False
0.5,504,0.3,2,5,0.15523017870696326,False
0.5,504,0.3,2,6,0.179303448320984,False
0.5,504,0.3,2,7,0.19622018961231996,False
0.5,504,0.3,2,8,0.18408586526209694,False
0.5,504,0.3,2,9,0.2002757391401427,False
0.5,504,0.3,2,10,0.1486998978746567,False
0.5,504,0.3,2,11,0.11675570461314445,False
0.5,504,0.3,2,12,0.1605810792582522,False
0.5,504,0.3,3,0,0.08155543798201045,False
0.5,504,0.3,3,1,0.08363003048254247,False
0.5,504,0.3,3,2,0.11658538170458141,False
0.5,504,0.3,3,3,0.10527383349810368,False
0.5,504,0.3,3,4,0.1466919958583012,False
0.5,504,0.3,3,5,0.17366840822223542,False
0.5,504,0.3,3,6,0.15716652051532215,False
0.5,504,0.3,3,7,0.18211781461668453,False
0.5,504,0.3,3,8,0.15249444753185223,False
0.5,504,0.3,3,9,0.1777494757589461,False
0.5,504,0.3,3,10,0.16500430348971484,False
0.5,504,0.3,3,11,0.19096625536732947,False
0.5,504,0.3,3,12,0.13146517266458888,False
0.5,504,0.3,4,0,0.16896456197497972,False
0.5,504,0.3,4,1,0.24671724119806127,False
0.5,504,0.3,4,2,0.13398711781605782,False
0.5,504,0.3,4,3,0.14348383204989637,False
0.5,504,0.3,4,4,0.21934868664594992,False
0.5,504,0.3,4,5,0.19692087016834778,False
0.5,504,0.3,4,6,0.1792530643997175,False
0.5,504,0.3,4,7,0.20532858674246476,False
0.5,504,0.3,4,8,0.21328982671990412,False
0.5,504,0.3,4,9,0.21696927872581678,False
0.5,504,0.3,4,10,0.23555610387821305,False
0.5,504,0.3,4,11,0.13847508806689113,False
0.5,504,0.3,4,12,0.24391861004150592,False
0.5,504,0.3,5,0,0.25845248874298593,False
0.5,504,0.3,5,1,0.36495455853634645,True
0.5,504,0.3,5,2,0.4283754468460032,True
0.5,504,0.3,5,3,0.3448147040479242,True
0.5,504,0.3,5,4,0.11180308884484674,False
0.5,504,0.3,5,5,0.11740909813073692,False
0.5,504,0.3,5,6,0.2993813249900081,False
0.5,504,0.3,5,7,0.31161955050823487,True
0.5,504,0.3,5,8,0.17127096028645838,False
0.5,504,0.3,5,9,0.1545352702263952,False
0.5,504,0.3,5,10,0.1875812701926447,False
0.5,504,0.3,5,11,0.3441733556391232,True
0.5,504,0.3,6,0,0.1344009578008842,False
0.5,504,0.3,6,1,0.1662012767498189,False
0.5,504,0.3,6,2,0.1475676605667022,False
0.5,504,0.3,6,3,0.12289130905486637,False
0.5,504,0.3,6,4,0.16511704683438344,False
0.5,504,0.3,6,5,0.17462767531550497,False
0.5,504,0.3,6,6,0.26808174196066076,False
0.5,504,0.3,6,7,0.1613346787005403,False
0.5,504,0.3,6,8,0.12999807861762852,False
0.5,504,0.3,6,9,0.18185263546887515,False
0.5,504,0.3,6,10,0.13477166705524543,False
0.5,504,0.3,6,11,0.16551616394750948,False
0.5,504,0.3,7,0,0.11757201080781574,False
0.5,504,0.3,7,1,0.1463420547815112,False
0.5,504,0.3,7,2,0.10438802239048857,False
0.5,504,0.3,7,3,0.1347998795206697,False
0.5,504,0.3,7,4,0.10665814259180594,False
0.5,504,0.3,7,5,0.09481584676946203,False
0.5,504,0.3,7,6,0.08338657583036783,False
0.5,504,0.3,7,7,0.11449134569025193,False
0.5,504,0.3,7,8,0.13213777205196306,False
0.5,504,0.3,7,9,0.08137374108478256,False
0.5,504,0.3,7,10,0.08565287209318748,False
0.5,504,0.3,7,11,0.09682865788446304,False
0.5,504,0.3,7,12,0.08228950498213373,False
0.5,504,0.3,8,0,0.17382991156924937,False
0.5,504,0.3,8,1,0.24524733765221526,False
0.5,504,0.3,8,2,0.18773765857489666,False
0.5,504,0.3,8,3,0.24913137441646116,False
0.5,504,0.3,8,4,0.11833396067736444,False
0.5,504,0.3,8,5,0.2506068131331169,False
0.5,504,0.4,1,0,0.08134746651398614,False
0.5,504,0.4,1,1,0.13337708195981376,False
0.5,504,0.4,1,2,0.09064611548498637,False
0.5,504,0.4,1,3,0.1405809922494054,False
0.5,504,0.4,1,4,0.11256925636952446,False
0.5,504,0.4,1,5,0.09748811476742285,False
0.5,504,0.4,1,6,0.12254872081403005,False
0.5,504,0.4,1,7,0.1361191059295093,False
0.5,504,0.4,1,8,0.10724511339650843,False
0.5,504,0.4,1,9,0.09754274105446462,False
0.5,504,0.4,1,10,0.09643550935986613,False
0.5,504,0.4,1,11,0.20800906151247994,False
0.5,504,0.4,2,0,0.10188405177164662,False
0.5,504,0.4,2,1,0.13347464963410421,False
0.5,504,0.4,2,2,0.12555833182292644,False
0.5,504,0.4,2,3,0.08528969651783898,False
0.5,504,0.4,2,4,0.12367378177092231,False
0.5,504,0.4,2,5,0.10228604222689708,False
0.5,504,0.4,2,6,0.13976439099336443,False
0.5,504,0.4,2,7,0.13301943808219968,False
0.5,504,0.4,2,8,0.13052842412065987,False
0.5,504,0.4,2,9,0.10821598528323785,False
0.5,504,0.4,2,10,0.13446136543408013,False
0.5,504,0.4,2,11,0.114905748887471,False
0.5,504,0.4,2,12,0.1417418720745018,False
0.5,504,0.4,3,0,0.10542000726661573,False
0.5,504,0.4,3,1,0.1043730321287705,False
0.5,504,0.4,3,2,0.1483822143474077,False
0.5,504,0.4,3,3,0.1801226226420013,False
0.5,504,0.4,3,4,0.21212796048275695,False
0.5,504,0.4,3,5,0.20235417041371767,False
0.5,504,0.4,3,6,0.13372942673721025,False
0.5,504,0.4,3,7,0.226586475128023,False
0.5,504,0.4,3,8,0.17596984611315136,False
0.5,504,0.4,3,9,0.13299954241218417,False
0.5,504,0.4,3,10,0.20040377569766044,False
0.5,504,0.4,3,11,0.2553306388861167,False
0.5,504,0.4,3,12,0.13921948012371646,False
0.5,504,0.4,4,0,0.28093576759599476,False
0.5,504,0.4,4,1,0.24070321586019192,False
0.5,504,0.4,4,2,0.24543219623175516,False
0.5,504,0.4,4,3,0.645009103268822,True
0.5,504,0.4,4,4,0.393007281614549,False
0.5,504,0.4,4,5,0.39923203903878,False
0.5,504,0.4,4,6,0.4303003343936088,True
0.5,504,0.4,4,7,0.3049465467536285,False
0.5,504,0.4,4,8,0.6392502900935099,True
0.5,504,0.4,4,9,0.36287107647426203,False
0.5,504,0.4,4,10,0.37483414628658485,False
0.5,504,0.4,4,11,0.2493829724935354,False
0.5,504,0.4,4,12,0.3994295783373337,False
0.5,504,0.4,5,0,0.4708150780479269,True
0.5,504,0.4,5,1,0.3356711635758339,False
0.5,504,0.4,5,2,0.2731108535446447,False
0.5,504,0.4,5,3,0.2307873252961231,False
0.5,504,0.4,5,4,0.16123524138210232,False
0.5,504,0.4,5,5,0.19043849367605667,False
0.5,504,0.4,5,6,0.24072395843902014,False
0.5,504,0.4,5,7,0.16155797241214803,False
0.5,504,0.4,5,8,0.1453622101926804,False
0.5,504,0.4,5,9,0.1651855793120652,False
0.5,504,0.4,5,10,0.2305929276703876,False
0.5,504,0.4,5,11,0.30918489155807893,False
0.5,504,0.4,6,0,0.2382512616041082,False
0.5,504,0.4,6,1,0.2600991781943519,False
0.5,504,0.4,6,2,0.259260661796569,False
0.5,504,0.4,6,3,0.31122942184071406,False
0.5,504,0.4,6,4,0.24113794319265128,False
0.5,504,0.4,6,5,0.26090168110118744,False
0.5,504,0.4,6,6,0.22590799466388437,False
0.5,504,0.4,6,7,0.34077365358061557,False
0.5,504,0.4,6,8,0.18000336314137222,False
0.5,504,0.4,6,9,0.27078964255299787,False
0.5,504,0.4,6,10,0.26191363016927466,False
0.5,504,0.4,6,11,0.21176837702170798,False
0.5,504,0.4,7,0,0.265658556388024,False
0.5,504,0.4,7,1,0.2869176462453519,False
0.5,504,0.4,7,2,0.20174354456059115,False
0.5,504,0.4,7,3,0.18926387166585684,False
0.5,504,0.4,7,4,0.17412937370001078,False
0.5,504,0.4,7,5,0.6358396590924219,True
0.5,504,0.4,7,6,0.2018254756843598,False
0.5,504,0.4,7,7,0.17962426017899286,False
0.5,504,0.4,7,8,0.3179003266889039,False
0.5,504,0.4,7,9,0.28395023572155953,False
0.5,504,0.4,7,10,0.4260806525631576,True
0.5,504,0.4,7,11,0.1778855439852967,False
0.5,504,0.4,7,12,0.21756869260632547,False
0.5,504,0.4,8,0,0.33621282218910803,False
0.5,504,0.4,8,1,0.28451184668112534,False
0.5,504,0.4,8,2,0.18887704452549858,False
0.5,504,0.4,8,3,0.23299197274660374,False
0.5,504,0.4,8,4,0.3164587833980955,False
0.5,504,0.4,8,5,0.2640148884018293,False
0.7,252,0.1,1,0,0.06106714804565048,False
0.7,252,0.1,1,1,0.087971513105799,False
0.7,252,0.1,1,2,0.04730773021505584,False
0.7,252,0.1,1,3,0.06392776468457843,False
0.7,252,0.1,1,4,0.050512902097003654,False
0.7,252,0.1,1,5,0.0447360241781882,False
0.7,252,0.1,1,6,0.043515210950028235,False
0.7,252,0.1,1,7,0.08883633107719013,False
0.7,252,0.1,1,8,0.05269879414557815,False
0.7,252,0.1,1,9,0.05801287622813533,False
0.7,252,0.1,1,10,0.06791112388291301,False
0.7,252,0.1,1,11,0.0673895074646975,False
0.7,252,0.1,2,0,0.11761466859128882,True
0.7,252,0.1,2,1,0.12660157260233296,True
0.7,252,0.1,2,2,0.17831977559075543,True
0.7,252,0.1,2,3,0.08186435819218944,False
0.7,252,0.1,2,4,0.09898960026769421,False
0.7,252,0.1,2,5,0.08853744171292571,False
0.7,252,0.1,2,6,0.1146282194900897,True
0.7,252,0.1,2,7,0.0924461805615987,False
0.7,252,0.1,2,8,0.09810939957640633,False
0.7,252,0.1,2,9,0.09699438063140645,False
0.7,252,0.1,2,10,0.0934420191364903,False
0.7,252,0.1,2,11,0.10096760026929734,True
0.7,252,0.1,2,12,0.07013861797122387,False
0.7,252,0.1,3,0,0.056708056765482025,False
0.7,252,0.1,3,1,0.07933530383448996,False
0.7,252,0.1,3,2,0.07021879769069124,False
0.7,252,0.1,3,3,0.07707907624290994,False
0.7,252,0.1,3,4,0.10116067096704215,True
0.7,252,0.1,3,5,0.08962258563702799,False
0.7,252,0.1,3,6,0.06286129827680718,False
0.7,252,0.1,3,7,0.07778128506771564,False
0.7,252,0.1,3,8,0.06642400610243954,False
0.7,252,0.1,3,9,0.08908381912489599,False
0.7,252,0.1,3,10,0.07214484079741029,False
0.7,252,0.1,3,11,0.0922063230427263,False
0.7,252,0.1,3,12,0.13332021289721907,True
0.7,252,0.1,4,0,0.05689764173835809,False
0.7,252,0.1,4,1,0.06258986882258002,False
0.7,252,0.1,4,2,0.10335330615368066,True
0.7,252,0.1,4,3,0.053246512208780086,False
0.7,252,0.1,4,4,0.06287827467211453,False
0.7,252,0.1,4,5,0.04816042836655186,False
0.7,252,0.1,4,6,0.08891777338228136,False
0.7,252,0.1,4,7,0.06642283749507072,False
0.7,252,0.1,4,8,0.045009441731368054,False
0.7,252,0.1,4,9,0.058810888445663075,False
0.7,252,0.1,4,10,0.052981659477499894,False
0.7,252,0.1,4,11,0.04969833034213432,False
0.7,252,0.1,4,12,0.07435547498076249,False
0.7,252,0.1,5,0,0.03768919665598219,False
0.7,252,0.1,5,1,0.028816859814706993,False
0.7,252,0.1,5,2,0.03600475841712796,False
0.7,252,0.1,5,3,0.04430427523752108,False
0.7,252,0.1,5,4,0.04395879805120549,False
0.7,252,0.1,5,5,0.06629836553295348,False
0.7,252,0.1,5,6,0.05756632089677336,False
0.7,252,0.1,5,7,0.04701083696512738,False
0.7,252,0.1,5,8,0.04583844851532533,False
0.7,252,0.1,5,9,0.08519166245700868,False
0.7,252,0.1,5,10,0.05344729358568846,False
0.7,252,0.1,5,11,0.06698556526403884,False
0.7,252,0.1,6,0,0.08301201701009775,False
0.7,252,0.1,6,1,0.06625150763213797,False
0.7,252,0.1,6,2,0.11454432599674505,True
0.7,252,0.1,6,3,0.05356725985433765,False
0.7,252,0.1,6,4,0.06762796122143687,False
0.7,252,0.1,6,5,0.09779830875543662,False
0.7,252,0.1,6,6,0.08693826040577277,False
0.7,252,0.1,6,7,0.06368160095076096,False
0.7,252,0.1,6,8,0.09494526547807063,False
0.7,252,0.1,6,9,0.04710394759989752,False
0.7,252,0.1,6,10,0.05748794637036472,False
0.7,252,0.1,6,11,0.0531195052572196,False
0.7,252,0.1,7,0,0.2881620997721179,True
0.7,252,0.1,7,1,0.14409789880155893,True
0.7,252,0.1,7,2,0.1503574256611135,True
0.7,252,0.1,7,3,0.11872381319900652,True
0.7,252,0.1,7,4,0.12652551717296212,True
0.7,252,0.1,7,5,0.18236743137704917,True
0.7,252,0.1,7,6,0.1304945471191644,True
0.7,252,0.1,7,7,0.15385298581611775,True
0.7,252,0.1,7,8,0.13220307623852345,True
0.7,252,0.1,7,9,0.1751831027031184,True
0.7,252,0.1,7,10,0.21755715933672393,True
0.7,252,0.1,7,11,0.15360374048509756,True
0.7,252,0.1,7,12,0.1254821786129254,True
0.7,252,0.1,8,0,0.07230635734642393,False
0.7,252,0.1,8,1,0.07566711657459343,False
0.7,252,0.1,8,2,0.08074955908584178,False
0.7,252,0.1,8,3,0.06761780523366791,False
0.7,252,0.1,8,4,0.09527530782163954,False
0.7,252,0.1,8,5,0.08815625314772736,False
0.7,252,0.2,1,0,0.15876250278086995,False
0.7,252,0.2,1,1,0.08282721237664271,False
0.7,252,0.2,1,2,0.13689071531251998,False
0.7,252,0.2,1,3,0.07938743130500328,False
0.7,252,0.2,1,4,0.08725544786463749,False
0.7,252,0.2,1,5,0.08390185274519774,False
0.7,252,0.2,1,6,0.0710748435876835,False
0.7,252,0.2,1,7,0.07521172661357582,False
0.7,252,0.2,1,8,0.13717468788950285,False
0.7,252,0.2,1,9,0.07735396084936441,False
0.7,252,0.2,1,10,0.08817422536616726,False
0.7,252,0.2,1,11,0.07231550296247682,False
0.7,252,0.2,2,0,0.11367115587124067,False
0.7,252,0.2,2,1,0.06817976753799083,False
0.7,252,0.2,2,2,0.08038899724051335,False
0.7,252,0.2,2,3,0.04941893728108497,False
0.7,252,0.2,2,4,0.09962925956770417,False
0.7,252,0.2,2,5,0.07789982980696675,False
0.7,252,0.2,2,6,0.08616503656080839,False
0.7,252,0.2,2,7,0.08454981836505665,False
0.7,252,0.2,2,8,0.12554860955934533,False
0.7,252,0.2,2,9,0.10257491819178563,False
0.7,252,0.2,2,10,0.07941119098590242,False
0.7,252,0.2,2,11,0.106093862136917,False
0.7,252,0.2,2,12,0.09460798263531345,False
0.7,252,0.2,3,0,0.17111207433149053,False
0.7,252,0.2,3,1,0.13691466987648765,False
0.7,252,0.2,3,2,0.09117412903192261,False
0.7,252,0.2,3,3,0.2640203600008609,True
0.7,252,0.2,3,4,0.1811130806956962,False
0.7,252,0.2,3,5,0.09929174967715487,False
0.7,252,0.2,3,6,0.23002321778913493,True
0.7,252,0.2,3,7,0.14990168434700774,False
0.7,252,0.2,3,8,0.21654282119701523,True
0.7,252,0.2,3,9,0.16552703616401007,False
0.7,252,0.2,3,10,0.2135132567475849,True
0.7,252,0.2,3,11,0.480138863294862,True
0.7,252,0.2,3,12,0.26330485464051595,True
0.7,252,0.2,4,0,0.23478339423005218,True
0.7,252,0.2,4,1,0.10317885100792089,False
0.7,252,0.2,4,2,0.19727773393371703,False
0.7,252,0.2,4,3,0.09541113201888247,False
0.7,252,0.2,4,4,0.11773854269479411,False
0.7,252,0.2,4,5,0.10976820878375086,False
0.7,252,0.2,4,6,0.08818657370702834,False
0.7,252,0.2,4,7,0.07694782142446455,False
0.7,252,0.2,4,8,0.09604756052029528,False
0.7,252,0.2,4,9,0.08550926380122606,False
0.7,252,0.2,4,10,0.0851691958895817,False
0.7,252,0.2,4,11,0.09394067734710712,False
0.7,252,0.2,4,12,0.08382856536844864,False
0.7,252,0.2,5,0,0.052192896143930606,False
0.7,252,0.2,5,1,0.08572968484912448,False
0.7,252,0.2,5,2,0.09957755821514515,False
0.7,252,0.2,5,3,0.09628587500231207,False
0.7,252,0.2,5,4,0.0899784094426805,False
0.7,252,0.2,5,5,0.15449172199635167,False
0.7,252,0.2,5,6,0.06662008559731802,False
0.7,252,0.2,5,7,0.075347575893615,False
0.7,252,0.2,5,8,0.09461832445073352,False
0.7,252,0.2,5,9,0.12703280438572537,False
0.7,252,0.2,5,10,0.11822356119800928,False
0.7,252,0.2,5,11,0.11073455019943773,False
0.7,252,0.2,6,0,0.10042893622092293,False
0.7,252,0.2,6,1,0.11288344545336271,False
0.7,252,0.2,6,2,0.17256966575786092,False
0.7,252,0.2,6,3,0.17085232629538186,False
0.7,252,0.2,6,4,0.37022508126612963,True
0.7,252,0.2,6,5,0.21662585772885676,True
0.7,252,0.2,6,6,0.14536861299547532,False
0.7,252,0.2,6,7,0.13490335488866798,False
0.7,252,0.2,6,8,0.2844540998078572,True
0.7,252,0.2,6,9,0.2282588391018662,True
0.7,252,0.2,6,10,0.11781381872616906,False
0.7,252,0.2,6,11,0.1508814404126176,False
0.7,252,0.2,7,0,0.10065497264218796,False
0.7,252,0.2,7,1,0.2567945866581705,True
0.7,252,0.2,7,2,0.20272799241386652,True
